2.4565,5.063158,2.162144,2314.234359
2.4545,5.063158,2.162144,2314.229411
2.4555,5.064158,2.162144,2314.235548
2.4555,5.062158,2.162144,2314.22806
2.4555,5.063158,2.163144,2314.235471
2.4555,5.063158,2.161144,2314.228135
2.443407,5.036644,2.136362,2314.141461
2.444407,5.036644,2.136362,2314.140148
2.442407,5.036644,2.136362,2314.143111
2.443407,5.037644,2.136362,2314.141
2.443407,5.035644,2.136362,2314.14209
2.443407,5.036644,2.137362,2314.141073
2.443407,5.036644,2.135362,2314.142016
2.450283,5.03867,2.138449,2314.137808
2.451283,5.03867,2.138449,2314.138794
2.449283,5.03867,2.138449,2314.137155
2.450283,5.03967,2.138449,2314.137678
2.450283,5.03767,2.138449,2314.138105
2.450283,5.03867,2.139449,2314.137759
2.450283,5.03867,2.137449,2314.138023
2.447625,5.04073,2.139947,2314.136692
2.448625,5.04073,2.139947,2314.136793
2.446625,5.04073,2.139947,2314.136924
2.447625,5.04173,2.139947,2314.136898
2.447625,5.03973,2.139947,2314.136652
2.447625,5.04073,2.140947,2314.136881
2.447625,5.04073,2.138947,2314.136668
2.4478,5.039936,2.139257,2314.136604
2.4488,5.039936,2.139257,2314.136764
2.4468,5.039936,2.139257,2314.136778
2.4478,5.040936,2.139257,2314.136681
2.4478,5.038936,2.139257,2314.136694
2.4478,5.039936,2.140257,2314.136683
2.4478,5.039936,2.138257,2314.136691
2.447823,5.039976,2.139284,2314.136603
2.448823,5.039976,2.139284,2314.136771
2.446823,5.039976,2.139284,2314.13677
2.447823,5.040976,2.139284,2314.136687
2.447823,5.038976,2.139284,2314.136687
2.447823,5.039976,2.140284,2314.136687
2.447823,5.039976,2.138284,2314.136686
2.447823,5.039976,2.139284,2314.136603
2.447823,5.039976,2.139284,2314.136603
2.692605,5.039976,2.139284,2322.670088
2.203041,5.039976,2.139284,2326.059816
2.570214,5.039976,2.139284,2316.441595
2.325432,5.039976,2.139284,2316.859827
2.509018,5.039976,2.139284,2314.73646
2.386627,5.039976,2.139284,2314.788503
2.478421,5.039976,2.139284,2314.289676
2.417225,5.039976,2.139284,2314.29614
2.447823,5.543973,2.139284,2335.333288
2.447823,4.535978,2.139284,2335.333188
2.447823,5.291975,2.139284,2319.435787
2.447823,4.787977,2.139284,2319.435737
2.447823,5.165975,2.139284,2315.461406
2.447823,4.913976,2.139284,2315.461381
2.447823,5.102975,2.139284,2314.467807
2.447823,4.976976,2.139284,2314.467795
2.447823,5.039976,2.353212,2317.934185
2.447823,5.039976,1.925355,2317.934162
2.447823,5.039976,2.246248,2315.086002
2.447823,5.039976,2.032319,2315.08599
2.447823,5.039976,2.192766,2314.373955
2.447823,5.039976,2.085802,2314.373949
2.447823,5.039976,2.166025,2314.195942
2.447823,5.039976,2.112543,2314.195939
2.692605,5.543973,2.139284,2340.188009
2.203041,4.535978,2.139284,2352.228439
2.570214,5.291975,2.139284,2321.248111
2.325432,4.787977,2.139284,2322.731443
2.509018,5.165975,2.139284,2315.997426
2.386627,4.913976,2.139284,2316.182088
2.478421,5.102975,2.139284,2314.612752
2.417225,4.976976,2.139284,2314.635769
2.692605,5.039976,2.353212,2325.808585
2.203041,5.039976,1.925355,2330.74816
2.570214,5.039976,2.246248,2317.302727
2.325432,5.039976,2.032319,2317.911779
2.509018,5.039976,2.192766,2314.962374
2.386627,5.039976,2.085802,2315.038176
2.478421,5.039976,2.166025,2314.347558
2.417225,5.039976,2.112543,2314.356988
2.447823,5.543973,2.353212,2338.65227
2.447823,4.535978,1.925355,2338.652146
2.447823,5.291975,2.246248,2320.265536
2.447823,4.787977,2.032319,2320.265474
2.447823,5.165975,2.192766,2315.668844
2.447823,4.913976,2.085802,2315.668813
2.447823,5.102975,2.166025,2314.519668
2.447823,4.976976,2.112543,2314.519652
2.447823,5.039976,2.139284,2314.136603
2.448068,5.039976,2.139284,2314.136614
2.447578,5.039976,2.139284,2314.136613
2.447823,5.04048,2.139284,2314.136625
2.447823,5.039472,2.139284,2314.136625
2.447823,5.039976,2.139498,2314.136607
2.447823,5.039976,2.13907,2314.136607
2.447945,5.039976,2.139284,2314.136606
2.447701,5.039976,2.139284,2314.136606
2.447823,5.040228,2.139284,2314.136609
2.447823,5.039724,2.139284,2314.136609
2.447823,5.039976,2.139391,2314.136604
2.447823,5.039976,2.139177,2314.136604
2.447884,5.039976,2.139284,2314.136604
2.447762,5.039976,2.139284,2314.136604
2.447823,5.040102,2.139284,2314.136605
2.447823,5.03985,2.139284,2314.136605
2.447823,5.039976,2.139337,2314.136604
2.447823,5.039976,2.13923,2314.136604
2.447853,5.039976,2.139284,2314.136604
2.447792,5.039976,2.139284,2314.136604
2.447823,5.040039,2.139284,2314.136604
2.447823,5.039913,2.139284,2314.136604
2.447823,5.039976,2.13931,2314.136604
2.447823,5.039976,2.139257,2314.136604
